BranchID,TerminalOrder,PathPointIndex,PathEdgeIndex,SourceCurveIndex,CurvePointIndex,X_mm,Y_mm,Z_mm,SegmentLength_mm,CumulativeLength_mm,NormalizedProgress,IsTerminalSegment,Terminal_X_mm,Terminal_Y_mm,Terminal_Z_mm,TotalPathLength_mm,PathEdgeCount
Branch_004,4,6,0,9,6,9.507898300,-65.372032000,38.028183000,4.902270427,30.197144997,0.128713165,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,7,0,9,7,10.287036000,-60.827480000,38.464947000,4.631497731,34.828642727,0.148454592,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,8,0,9,8,11.014260000,-56.442604000,39.132923000,4.494683995,39.323326723,0.167612860,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,9,0,9,9,11.527933000,-52.014019000,39.835442000,4.513286829,43.836613551,0.186850422,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,10,0,9,10,11.720328000,-47.372635000,40.409962000,4.680762171,48.517375722,0.206801835,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,11,0,9,11,11.570354000,-42.445747000,40.769272000,4.942248602,53.459624324,0.227867815,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,12,0,9,12,11.152950000,-37.279388000,40.914940000,5.185239684,58.644864008,0.249969528,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,13,0,9,13,10.623031000,-32.017574000,40.921852000,5.288435354,63.933299362,0.272511104,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,14,0,9,14,10.179241000,-26.849152000,40.901917000,5.187478476,69.120777838,0.294622359,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,15,0,9,15,10.018347000,-21.942720000,40.961330000,4.909428862,74.030206700,0.315548448,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,16,0,9,16,10.293105000,-17.392542000,41.166740000,4.563091612,78.593298312,0.334998298,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,17,0,9,17,11.084682000,-13.193231000,41.531292000,4.288788312,82.882086624,0.353278951,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,18,0,9,18,12.395549000,-9.250117300,42.023792000,4.184384566,87.066471190,0.371114590,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,19,0,9,19,13.428562000,-7.010438900,42.358051000,2.488976551,89.555447741,0.381723674,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,20,1,10,1,8.513610800,-3.880808800,41.469315000,5.894165042,95.449612783,0.406847130,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,21,1,10,2,5.700329800,-1.497111100,40.852108000,3.738650718,99.188263500,0.422782861,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,22,1,10,3,3.228861600,1.258957700,40.246117000,3.751172535,102.939436035,0.438771965,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,23,1,10,4,0.224044770,4.499023400,39.624977000,4.462372107,107.401808142,0.457792506,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,24,1,10,5,-3.124296900,7.948573600,39.092415000,4.836776903,112.238585045,0.478408920,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,25,1,10,6,-6.637706300,11.364470000,38.724075000,4.914068394,117.152653439,0.499354785,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,26,1,10,7,-10.168994000,14.571689000,38.552483000,4.773435906,121.926089345,0.519701213,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,27,1,10,8,-13.613175000,17.485661000,38.562916000,4.511510216,126.437599561,0.538931202,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,28,1,10,9,-16.908464000,20.116638000,38.700928000,4.219006622,130.656606183,0.556914415,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,29,1,10,10,-20.028803000,22.556101000,38.889393000,3.965225625,134.621831808,0.573815905,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,30,1,10,11,-22.971312000,24.948771000,39.050686000,3.795951050,138.417782859,0.589995874,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,31,1,10,12,-25.743008000,27.456394000,39.128395000,3.738517155,142.156300013,0.605931035,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,32,1,10,13,-28.350756000,30.220842000,39.103210000,3.800415327,145.956715341,0.622130033,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,33,1,10,14,-31.678991000,34.678879000,38.953018000,5.565411013,151.522126354,0.645852198,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,34,2,22,1,-33.540119000,32.828140000,39.465443000,2.674249738,154.196376091,0.657250996,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,35,2,22,2,-34.860867000,31.102398000,40.012878000,2.241036771,156.437412862,0.666803255,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,36,2,22,3,-36.322609000,28.840321000,40.706116000,2.781053928,159.218466791,0.678657298,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,37,2,22,4,-38.073528000,26.209150000,41.376247000,3.230766741,162.449233532,0.692428209,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,38,2,22,5,-39.973618000,23.443958000,41.869690000,3.391181918,165.840415449,0.706882879,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,39,2,22,6,-41.880322000,20.744228000,42.058407000,3.310540186,169.150955635,0.720993819,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,40,2,22,7,-43.663528000,18.242468000,41.861221000,3.078556326,172.229511962,0.734115945,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,41,3,23,1,-45.218269000,15.988478000,41.254684000,2.804563715,175.034075676,0.746070196,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,42,3,23,2,-46.473606000,13.951802000,40.271839000,2.586484952,177.620560628,0.757094903,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,43,3,23,3,-47.396786000,12.040812000,38.990082000,2.479323517,180.099884145,0.767662842,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,44,3,23,4,-47.936047000,10.275660000,37.621986000,2.297444379,182.397328524,0.777455534,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,45,4,24,1,-48.297630000,8.110427900,35.941898000,2.764356706,185.161685230,0.789238406,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,46,4,24,2,-48.372631000,5.887855100,34.370441000,2.723037294,187.884722524,0.800845157,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,47,4,24,3,-48.290897000,3.434089200,32.859783000,2.882661120,190.767383644,0.813132293,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,48,4,24,4,-48.127777000,0.775396880,31.443312000,3.016892951,193.784276595,0.825991583,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,49,4,24,5,-47.984459000,-1.483309300,30.382214000,2.499644499,196.283921095,0.836646139,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,50,5,25,1,-47.811871000,-4.838178200,28.930590000,3.659527865,199.943448959,0.852244614,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,51,5,25,2,-47.743603000,-7.598588000,27.848036000,2.965880299,202.909329258,0.864886466,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,52,5,25,3,-47.757740000,-10.227840000,26.915194000,2.789867404,205.699196662,0.876778076,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,53,5,25,4,-47.847652000,-12.702284000,26.187532000,2.580784622,208.279981283,0.887778485,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,54,5,25,5,-47.992935000,-15.046505000,25.741287000,2.390735001,210.670716285,0.897968822,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,55,5,25,6,-48.159924000,-17.250248000,25.662239000,2.211473971,212.882190255,0.907395071,0,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,56,6,26,1,-48.335632000,-19.609449000,26.012108000,2.391466282,215.273656537,0.917588524,1,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,57,6,26,2,-48.478394000,-21.971951000,26.832041000,2.504812730,217.778469267,0.928265109,1,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,58,6,26,3,-48.577038000,-24.436657000,28.097660000,2.772417313,220.550886581,0.940082339,1,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,59,6,26,4,-48.625435000,-26.971521000,29.722042000,3.011062047,223.561948627,0.952916775,1,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,60,6,26,5,-48.627926000,-29.480543000,31.555441000,3.107498913,226.669447540,0.966162266,1,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,61,6,26,6,-48.597221000,-31.813509000,33.400806000,2.974734465,229.644182005,0.978841859,1,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,62,6,26,7,-48.550926000,-33.789478000,35.040436000,2.568069947,232.212251953,0.989788073,1,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_004,4,63,6,26,8,-48.494358000,-35.608982000,36.598019000,2.395800398,234.608052350,1.000000000,1,-48.494358000,-35.608982000,36.598019000,234.608052350,7
Branch_005,5,0,0,9,0,9.155164700,-94.828995000,43.316994000,0.000000000,0.000000000,0.000000000,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,1,0,9,1,8.745691300,-90.524384000,41.931053000,4.540724257,4.540724257,0.017282152,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,2,0,9,2,8.447949400,-85.977066000,40.628029000,4.739685937,9.280410194,0.035321559,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,3,0,9,3,8.306425100,-80.784424000,39.387024000,5.340754018,14.621164212,0.055648652,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,4,0,9,4,8.427463500,-75.420364000,38.457928000,5.445274039,20.066438250,0.076373551,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,5,0,9,5,8.845435100,-70.229225000,37.995411000,5.228436320,25.294874570,0.096273159,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,6,0,9,6,9.507898300,-65.372032000,38.028183000,4.902270427,30.197144997,0.114931368,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,7,0,9,7,10.287036000,-60.827480000,38.464947000,4.631497731,34.828642727,0.132559007,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,8,0,9,8,11.014260000,-56.442604000,39.132923000,4.494683995,39.323326723,0.149665928,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,9,0,9,9,11.527933000,-52.014019000,39.835442000,4.513286829,43.836613551,0.166843653,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,10,0,9,10,11.720328000,-47.372635000,40.409962000,4.680762171,48.517375722,0.184658794,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,11,0,9,11,11.570354000,-42.445747000,40.769272000,4.942248602,53.459624324,0.203469161,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,12,0,9,12,11.152950000,-37.279388000,40.914940000,5.185239684,58.644864008,0.223204361,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,13,0,9,13,10.623031000,-32.017574000,40.921852000,5.288435354,63.933299362,0.243332327,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,14,0,9,14,10.179241000,-26.849152000,40.901917000,5.187478476,69.120777838,0.263076048,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,15,0,9,15,10.018347000,-21.942720000,40.961330000,4.909428862,74.030206700,0.281761502,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,16,0,9,16,10.293105000,-17.392542000,41.166740000,4.563091612,78.593298312,0.299128785,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,17,0,9,17,11.084682000,-13.193231000,41.531292000,4.288788312,82.882086624,0.315452060,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,18,0,9,18,12.395549000,-9.250117300,42.023792000,4.184384566,87.066471190,0.331377971,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,19,0,9,19,13.428562000,-7.010438900,42.358051000,2.488976551,89.555447741,0.340851101,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,20,1,10,1,8.513610800,-3.880808800,41.469315000,5.894165042,95.449612783,0.363284495,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,21,1,10,2,5.700329800,-1.497111100,40.852108000,3.738650718,99.188263500,0.377513928,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,22,1,10,3,3.228861600,1.258957700,40.246117000,3.751172535,102.939436035,0.391791019,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,23,1,10,4,0.224044770,4.499023400,39.624977000,4.462372107,107.401808142,0.408774960,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,24,1,10,5,-3.124296900,7.948573600,39.092415000,4.836776903,112.238585045,0.427183899,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,25,1,10,6,-6.637706300,11.364470000,38.724075000,4.914068394,117.152653439,0.445887011,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,26,1,10,7,-10.168994000,14.571689000,38.552483000,4.773435906,121.926089345,0.464054872,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,27,1,10,8,-13.613175000,17.485661000,38.562916000,4.511510216,126.437599561,0.481225834,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,28,1,10,9,-16.908464000,20.116638000,38.700928000,4.219006622,130.656606183,0.497283518,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,29,1,10,10,-20.028803000,22.556101000,38.889393000,3.965225625,134.621831808,0.512375303,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,30,1,10,11,-22.971312000,24.948771000,39.050686000,3.795951050,138.417782859,0.526822822,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,31,1,10,12,-25.743008000,27.456394000,39.128395000,3.738517155,142.156300013,0.541051747,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,32,1,10,13,-28.350756000,30.220842000,39.103210000,3.800415327,145.956715341,0.555516258,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,33,1,10,14,-31.678991000,34.678879000,38.953018000,5.565411013,151.522126354,0.576698403,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,34,2,11,1,-33.081928000,36.818501000,38.879490000,2.559613427,154.081739781,0.586440379,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,35,2,11,2,-34.981613000,40.218311000,38.837078000,3.894779829,157.976519609,0.601264044,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,36,3,12,1,-37.197227000,44.650524000,38.950371000,4.956439526,162.932959136,0.620128423,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,37,3,12,2,-39.077698000,48.744965000,39.314186000,4.520285349,167.453244485,0.637332784,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,38,3,12,3,-40.901249000,52.758144000,39.973698000,4.457117904,171.910362389,0.654296727,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,39,3,12,4,-42.725853000,56.560471000,40.943188000,4.327445116,176.237807505,0.670767131,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,40,3,12,5,-44.602505000,60.068466000,42.203861000,4.173385683,180.411193189,0.686651180,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,41,3,12,6,-46.556820000,63.258331000,43.715164000,4.034677508,184.445870697,0.702007301,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,42,3,12,7,-48.668339000,66.297379000,45.521130000,4.117746766,188.563617463,0.717679586,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,43,4,13,1,-50.579292000,68.882439000,47.314671000,3.681177242,192.244794705,0.731690273,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,44,5,27,1,-48.690441000,72.230789000,44.909473000,4.534774883,196.779569588,0.748949782,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,45,5,27,2,-47.930210000,73.844986000,44.024170000,1.991819402,198.771388990,0.756530714,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,46,5,27,3,-47.045216000,76.029518000,42.882030000,2.619136922,201.390525913,0.766499239,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,47,5,27,4,-46.254795000,78.566696000,41.654549000,2.927242246,204.317768159,0.777640423,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,48,5,27,5,-45.734581000,81.254890000,40.501083000,2.971109793,207.288877951,0.788948569,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,49,5,27,6,-45.563881000,83.948097000,39.536957000,2.865665957,210.154543909,0.799855392,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,50,5,27,7,-45.701767000,86.574341000,38.817318000,2.726545504,212.881089413,0.810232717,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,51,5,27,8,-45.998642000,89.129250000,38.340176000,2.615981508,215.497070921,0.820189233,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,52,5,27,9,-46.191780000,91.343819000,38.109314000,2.234930738,217.732001660,0.828695456,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,53,6,28,1,-46.205544000,94.176872000,37.944023000,2.837904132,220.569905792,0.839496616,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,54,6,28,2,-45.736401000,96.728386000,37.940884000,2.594287706,223.164193498,0.849370564,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,55,6,28,3,-44.774288000,99.281036000,38.052784000,2.730239011,225.894432509,0.859761947,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,56,6,28,4,-43.378967000,101.779390000,38.305992000,2.872770038,228.767202547,0.870695808,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,57,6,28,5,-41.637257000,104.251630000,38.770802000,3.059668720,231.826871267,0.882341012,0,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,58,7,29,1,-39.983761000,106.390200000,39.386528000,2.772480690,234.599351957,0.892893169,1,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,59,7,29,2,-38.417393000,108.486000000,40.238586000,2.751706595,237.351058552,0.903366258,1,-36.751720000,132.481400000,44.324299000,262.740672935,8
Branch_005,5,60,7,29,3,-37.178650000,110.531520000,41.243935000,2.594101560,239.945160112,0.913239497,1,-36.751720000,132.481400000,44.324299000,262.740672935,8
