Time(s),Proj_X,Proj_Y,Proj_Z,Raw_X,Raw_Y,Raw_Z,Q0,QX,QY,QZ,Axis_0,Axis_1,Axis_2,Axis_3,Axis_4,Axis_5,Axis_6
0.9049999713897705,10.433423560126073,-154.9085383576288,50.141941115698934,10.433423560126073,-154.9085383576288,50.141941115698934,4.640723079864567e-18,-0.6584290332270031,0.747609131647404,-0.0869010614501865,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.00825
0.950509786605835,10.433423560126073,-154.9085383576288,50.141941115698934,10.433423560126073,-154.9085383576288,50.141941115698934,4.640723079864567e-18,-0.6584290332270031,0.747609131647404,-0.0869010614501865,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.00825
1.0240297317504883,10.492748366161436,-154.93943107236197,50.14706044820224,10.492748366161436,-154.93943107236197,50.14706044820224,4.640148516734747e-18,-0.6583240218037649,0.7477017038228444,-0.08690019802354577,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.00825
1.072437047958374,10.492748366161436,-154.93943107236197,50.14706044820224,10.492748366161436,-154.93943107236197,50.14706044820224,4.640148516734747e-18,-0.6583240218037649,0.7477017038228444,-0.08690019802354577,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.00825
1.161510705947876,10.492748366161436,-154.93943107236197,50.14706044820224,10.492748366161436,-154.93943107236197,50.14706044820224,4.640148516734747e-18,-0.6583240218037649,0.7477017038228444,-0.08690019802354577,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.00825
1.2901976108551025,10.491868014861495,-154.93127229153265,50.206496626384954,10.491868014861495,-154.93127229153265,50.206496626384954,-9.281407749643867e-18,-0.6583725548274066,0.7476122255455782,-0.08730142762189534,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.00825
1.42995023727417,10.45348807349123,-154.89766578575632,50.15084069345844,10.45348807349123,-154.89766578575632,50.15084069345844,-3.248923557929519e-17,-0.6584851049378817,0.747513083353442,-0.0873015279956595,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.00825
1.5289835929870605,10.45348807349123,-154.89766578575632,50.15084069345844,10.45348807349123,-154.89766578575632,50.15084069345844,-3.248923557929519e-17,-0.6584851049378817,0.747513083353442,-0.0873015279956595,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.00825
1.6398231983184814,10.454154145586102,-154.93961947696826,50.065755770342435,10.454154145586102,-154.93961947696826,50.065755770342435,2.784440276596212e-17,-0.6584045920447936,0.7476074055777077,-0.08710086279536965,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.00825
1.7032530307769775,10.473849909703006,-154.9134025445536,50.11292301883773,10.473849909703006,-154.9134025445536,50.11292301883773,2.784440276596212e-17,-0.6584045920447936,0.7476074055777077,-0.08710086279536965,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.00825
1.8313992023468018,10.525141536821735,-154.85495250025537,50.1056593208093,10.525141536821735,-154.85495250025537,50.1056593208093,-9.282698471082448e-18,-0.6585171248379972,0.747508273108659,-0.08710096399700895,0.8634999999999999,-0.48450000000000004,0.5169999999999999,-0.069,-0.41550000000000004,0.9325,-0.00825
1.8950409889221191,10.525141536821735,-154.85495250025537,50.1056593208093,10.525141536821735,-154.85495250025537,50.1056593208093,-9.282698471082448e-18,-0.6585171248379972,0.747508273108659,-0.08710096399700895,0.7157499999999999,-0.5712500000000001,2.382,-1.1187500000000001,0.5475,1.8345,-0.00825
1.9566113948822021,10.536300264796864,-154.79435786264213,50.10760166024782,10.536300264796864,-154.79435786264213,50.10760166024782,9.284000038328714e-18,-0.6586493551155305,0.7474034764390578,-0.08700040466978597,0.7834999999999996,-0.5025000000000004,6.372999999999999,-3.0460000000000003,2.5435,3.8295,-0.00825
2.0112390518188477,10.536300264796864,-154.79435786264213,50.10760166024782,10.536300264796864,-154.79435786264213,50.10760166024782,9.284000038328714e-18,-0.6586493551155305,0.7474034764390578,-0.08700040466978597,0.9337500000000003,-0.4790000000000001,7.72575,-3.6355,3.1565,4.56925,-0.00825
2.0748536586761475,10.544837300938582,-154.8287355678407,50.1528265693046,10.544837300938582,-154.8287355678407,50.1528265693046,4.6419595416360937e-17,-0.6586418593146828,0.7474099937395793,-0.08700116330658739,1.3415000000000008,-0.5592499999999996,14.795250000000001,-7.0065,6.44725,8.348,-0.00825
2.2201004028320312,10.515216419741648,-154.8434913310003,50.11403390439619,10.515216419741648,-154.8434913310003,50.11403390439619,2.784803127647583e-17,-0.658541567320091,0.7475099946941756,-0.08690116192498176,2.2337500000000006,-1.745,19.04375,-9.2775,7.5325,11.51125,-0.00825
2.2625555992126465,10.515216419741648,-154.8434913310003,50.11403390439619,10.515216419741648,-154.8434913310003,50.11403390439619,2.784803127647583e-17,-0.658541567320091,0.7475099946941756,-0.08690116192498176,2.2482500000000005,-1.736749999999999,23.071,-11.27975,9.543000000000001,13.528,-0.00825
2.3384451866149902,10.51609289862833,-154.82776037476967,50.081602919199455,10.51609289862833,-154.82776037476967,50.081602919199455,-4.641379092775297e-18,-0.6585490798301271,0.7475034645099567,-0.08690040276376622,1.8819999999999997,-1.8822500000000009,24.41525,-12.20775,10.3255,14.08975,-0.00825
2.404038667678833,10.51609289862833,-154.82776037476967,50.081602919199455,10.51609289862833,-154.82776037476967,50.081602919199455,-4.641379092775297e-18,-0.6585490798301271,0.7475034645099567,-0.08690040276376622,2.244999999999999,-1.7102500000000003,25.49125,-12.478250000000001,10.768,14.72325,-0.00825
2.4710869789123535,10.515359272545027,-154.82096139074523,50.13113306768505,10.515359272545027,-154.82096139074523,50.13113306768505,2.320982439094034e-17,-0.6586296305494433,0.7474091344930359,-0.08710106450942391,2.295,-2.1645000000000003,26.765500000000003,-13.3175,11.153,15.6125,-0.00825
2.5830886363983154,10.495215587951634,-154.7953194586253,50.16769429425307,10.495215587951634,-154.7953194586253,50.16769429425307,2.785206430630586e-17,-0.658624887632961,0.7474017538803641,-0.08720020462719796,2.7510000000000012,-2.4380000000000006,29.536500000000004,-14.61175,12.17375,17.362750000000002,-0.00825
2.67875337600708,10.495215587951634,-154.7953194586253,50.16769429425307,10.495215587951634,-154.7953194586253,50.16769429425307,2.785206430630586e-17,-0.658624887632961,0.7474017538803641,-0.08720020462719796,2.562750000000001,-2.500250000000001,33.2995,-16.6185,14.11825,19.181250000000002,-0.00825
2.7601351737976074,10.534618733425248,-154.81455480497587,50.18101321228573,10.534618733425248,-154.81455480497587,50.18101321228573,2.320982439094034e-17,-0.6586296305494433,0.7474091344930359,-0.08710106450942391,2.8637499999999996,-3.231,35.59725,-17.98225,14.75125,20.846,-0.00825
2.832808256149292,10.563807183798758,-154.84349912552153,50.19551358031354,10.563807183798758,-154.84349912552153,50.19551358031354,-1.3924153324665093e-17,-0.6585368673608789,0.7475026030791848,-0.08700030296707569,3.16,-3.200000000000001,37.6925,-18.86625,15.66625,22.02625,-0.00825
2.890554189682007,10.563807183798758,-154.84349912552153,50.19551358031354,10.563807183798758,-154.84349912552153,50.19551358031354,-1.3924153324665093e-17,-0.6585368673608789,0.7475026030791848,-0.08700030296707569,3.3230000000000004,-3.089500000000001,39.7755,-19.771,16.6815,23.094,-0.00825
3.0163052082061768,10.564461638653796,-154.8137836055536,50.19144423615547,10.564461638653796,-154.8137836055536,50.19144423615547,4.6419595416360937e-17,-0.6586418593146828,0.7474099937395793,-0.08700116330658739,3.9570000000000007,-3.2137499999999974,51.00325,-25.13,21.91625,29.087,-0.00825
3.087480306625366,10.554901398408703,-154.79377705978075,50.18855634199255,10.554901398408703,-154.79377705978075,50.18855634199255,9.284010728220986e-18,-0.6586371282486196,0.7474026158559671,-0.08710030484486854,3.896000000000001,-3.5227499999999985,53.889250000000004,-26.758,23.23525,30.654,-0.00825
3.1519129276275635,10.554901398408703,-154.79377705978075,50.18855634199255,10.554901398408703,-154.79377705978075,50.18855634199255,9.284010728220986e-18,-0.6586371282486196,0.7474026158559671,-0.08710030484486854,4.009749999999997,-3.8922500000000007,55.6065,-27.744500000000002,23.85225,31.75425,-0.00825
3.260810613632202,10.574973656600463,-154.83068396202822,50.1434455337801,10.574973656600463,-154.83068396202822,50.1434455337801,0.0,-0.6585048829714962,0.7475074102261163,-0.087200864443769,4.296750000000003,-4.536749999999998,53.3995,-26.81975,22.283,31.116500000000002,-0.00825
3.325352668762207,10.525431114841751,-154.8337823568052,50.11285245440104,10.525431114841751,-154.8337823568052,50.11285245440104,-9.282698471082448e-18,-0.6585171248379972,0.747508273108659,-0.08710096399700895,5.082000000000001,-5.039249999999999,53.312250000000006,-26.63475,21.5955,31.71675,-0.00825
